Store,open_positive_days,mean_sales,median_sales,std_sales,p95_sales,p99_sales,maximum_sales,mean_customers,median_customers
505,777,4776.280566280566,4545.0,1241.148499985467,7118.599999999999,8023.92,8803,594.6113256113256,595.0
506,779,7581.344030808729,7019.0,2180.0426919122665,11924.499999999985,13149.54,16837,841.7021822849807,825.0
507,779,8455.770218228497,8103.0,2124.4078406354906,12574.1,15511.860000000002,19125,663.777920410783,649.0
508,776,6767.6997422680415,6332.0,2022.2787960822338,10701.25,12913.0,18212,662.5128865979382,641.5
509,781,6125.062740076824,5748.0,1845.0201944297269,9512.0,11198.400000000005,14012,518.3124199743918,517.0
510,779,8196.739409499358,8058.0,2312.610436493148,12243.299999999996,14038.640000000007,19545,842.2002567394095,861.0
511,784,5662.320153061224,5524.5,830.4412625072061,7298.85,7924.19,9704,810.5982142857143,799.0
512,745,5510.978523489933,5325.0,1153.861374740825,7629.999999999999,8935.039999999992,10534,1287.971812080537,1277.0
513,784,18179.089285714286,17787.0,3284.6005835253422,24334.499999999996,26831.289999999997,31094,2096.3354591836733,2071.0
514,622,5756.009646302251,5351.0,1473.6208618064693,8589.3,10330.319999999992,12093,603.9662379421222,581.0
515,779,9058.152759948653,8964.0,2022.9695170382006,12617.699999999999,14951.200000000004,19995,738.3080872913993,723.0
516,779,5879.084724005134,5451.0,1814.2656571077691,9348.599999999997,10804.580000000002,14851,760.5481386392811,732.0
517,759,5962.438735177866,5658.0,2106.58609104222,9567.000000000002,12125.939999999986,25141,650.9222661396575,651.0
518,623,5865.123595505618,5793.0,1726.965170503931,8946.199999999997,10981.099999999993,15486,504.3097913322632,495.0
519,784,5306.320153061224,5115.5,1479.6782453059343,8297.7,9758.009999999993,12907,559.0765306122449,541.0
520,784,3869.7321428571427,3720.0,964.7074475978869,5706.049999999999,6473.379999999996,7741,413.0573979591837,409.0
521,779,5181.014120667523,5052.0,1309.835272343201,7570.9,9055.2,11469,426.4929396662388,420.0
522,623,8222.889245585875,8078.0,1767.7059539990742,11321.3,14118.819999999998,18394,633.0224719101124,622.0
523,784,15530.605867346938,14973.0,3364.344257053003,21983.749999999996,23839.109999999993,27849,1782.9119897959183,1722.0
524,881,7710.819523269012,7681.0,2810.6333717412667,11998.0,15082.800000000008,19949,818.5017026106697,852.0
525,783,10233.026819923372,10108.0,1702.5469909265403,13292.8,14535.47999999999,17265,875.5670498084291,871.0
526,782,10630.231457800512,9986.0,3231.6877422467874,16588.0,18380.329999999998,23802,1456.700767263427,1440.0
527,781,10734.693982074265,10481.0,2181.8316822262673,14698.0,17099.000000000007,22374,1000.4903969270166,986.0
528,779,10704.444159178434,10083.0,2894.935238279352,16154.799999999994,18672.74,24181,955.4492939666238,927.0
529,784,7823.783163265306,7531.5,1891.3823595616486,11364.8,13814.759999999998,17140,761.1926020408164,740.0
530,906,4634.323399558499,4425.0,1869.544325444018,7960.0,9613.250000000002,12476,750.8057395143488,752.5
531,784,4901.934948979592,4744.5,933.2027287399623,6688.049999999997,7750.629999999995,10081,600.6071428571429,592.0
532,779,10894.865211810013,10740.0,1930.28630708247,14179.099999999999,15879.64,17048,1278.9075738125803,1267.0
533,777,9659.648648648648,9169.0,2597.9518268613256,14892.999999999998,17652.920000000002,21796,902.2316602316603,903.0
534,623,7519.556982343499,7253.0,2268.565810280619,11647.6,13882.48,18778,568.6966292134831,559.0
535,779,8115.771501925546,7826.0,2285.715716334017,12192.599999999999,13610.660000000002,15525,922.6136071887034,930.0
536,779,8323.613607188703,7946.0,2456.01796409734,12920.499999999996,15358.140000000001,19007,883.0346598202824,867.0
537,777,5580.178893178893,5307.0,1344.0663653638464,8172.799999999998,9719.6,12163,604.2329472329473,592.0
538,784,3859.0242346938776,3765.0,1084.112573586739,5851.499999999999,6490.2099999999955,8098,567.9247448979592,580.0
539,622,11310.963022508038,11209.5,1713.7720477008315,14178.9,15230.539999999995,17309,1142.2797427652733,1139.0
540,622,5648.990353697749,5314.0,1830.1641681429746,9176.199999999995,11011.639999999996,13859,391.3118971061093,378.5
541,779,6720.812580231065,6259.0,1987.1751923356762,10797.999999999993,13085.440000000002,16949,857.0834403080873,829.0
542,622,6246.641479099679,5986.5,1403.0077152437755,8801.649999999998,10014.729999999992,11701,531.6398713826367,524.5
543,781,2790.3802816901407,2293.0,1237.6984969300877,5045.0,6278.4000000000015,8754,240.18309859154928,230.0
544,780,14094.498717948718,13180.0,4209.3712923079975,21841.549999999996,26023.61000000001,30903,1845.071794871795,1806.0
545,779,10635.256739409499,9790.0,3024.2587620711574,16541.8,18332.640000000007,23441,1026.8177150192555,1000.0
546,784,13681.53443877551,13292.5,2347.6497045910332,18110.1,19875.899999999998,23020,1621.279336734694,1611.5
547,622,5752.490353697749,5611.0,1175.8968848516163,7953.0999999999985,9257.439999999991,10513,442.2475884244373,437.0
548,768,5073.0234375,4731.5,1654.0672228015549,7821.4,9522.040000000005,19191,400.921875,386.5
549,784,4642.716836734694,4576.5,919.7168140552194,6305.349999999997,7090.019999999996,8157,547.7130102040817,551.0
550,781,5973.627400768246,5866.0,1456.4529324098194,8520.0,9979.200000000004,11966,496.6491677336748,489.0
551,784,6559.378826530612,6206.0,1626.3930704247257,9832.84999999999,11650.529999999995,13163,987.7423469387755,966.5
552,781,7721.866837387965,6621.0,3115.5935941299285,13772.0,16058.00000000001,21050,689.8962868117798,668.0
553,777,7038.598455598456,6648.0,2013.3907405472303,10812.8,12212.800000000001,14659,638.7464607464608,586.0
554,784,4481.014030612245,4370.5,954.401979112536,6132.299999999998,7115.1299999999965,8498,546.015306122449,549.0
555,623,5173.860353130016,5000.0,1343.1400417624839,7517.9,9422.279999999988,11209,479.0256821829856,469.0
556,783,7178.753512132823,6744.0,1851.7956549268404,10704.7,12255.459999999997,15107,830.7241379310345,812.0
557,778,4383.079691516709,4085.5,1299.3571913674107,6989.849999999999,7945.370000000003,11102,676.0167095115681,651.0
558,784,3241.5242346938776,3145.5,720.0926536271865,4553.549999999999,5272.899999999997,5759,453.02933673469386,447.0
559,780,5882.961538461538,5790.5,2334.112502512531,10066.599999999999,11375.620000000004,13368,750.2782051282052,773.5
560,747,13612.859437751003,13322.0,3287.7598712242357,19945.59999999999,22611.459999999995,31448,1640.2771084337348,1610.0
561,779,6913.826700898588,6633.0,1807.524028222679,10454.599999999995,11833.74,14507,682.9152759948652,677.0
562,942,17969.55626326964,18029.5,2931.927598644981,22797.299999999996,26218.08,28680,3105.0530785562632,3127.0
563,776,5513.492268041237,5285.0,1322.8647066870458,8032.75,9955.75,11291,702.6237113402062,684.0
564,779,5528.115532734275,5366.0,1200.1371192022007,7977.699999999999,9061.740000000002,11363,488.6341463414634,483.0
565,779,6636.4172015404365,6185.0,1798.8165380450405,10188.199999999997,11657.220000000014,14758,792.3170731707318,770.0
566,784,4904.639030612245,4746.5,1273.7852144188632,7187.65,8501.85,9915,544.843112244898,538.5
567,779,5241.504492939666,4970.0,1607.5109345017759,8271.099999999997,9609.820000000002,11951,671.4197689345315,666.0
568,781,4877.496798975672,4721.0,1158.2113128363278,7043.0,7966.6,10029,413.90012804097313,405.0
569,784,4519.556122448979,4597.0,942.6132525976312,5990.65,6576.429999999997,7031,652.8520408163265,682.0
570,779,4535.404364569961,4193.0,1545.2516053833415,7403.799999999993,9687.280000000002,10808,661.790757381258,637.0
571,622,7742.750803858521,7484.5,1857.762920785741,10857.299999999997,12322.679999999993,15098,575.6382636655949,560.0
572,776,6888.75,6515.0,1742.020634483916,10188.0,11681.0,15445,571.5154639175257,552.0
573,622,3974.773311897106,3648.0,1097.2590892383744,5968.799999999998,6758.199999999993,7838,335.40514469453376,330.0
574,777,8898.217503217504,8559.0,2101.9205265176747,13084.8,15054.44,17897,666.5740025740025,649.0
575,623,5367.566613162119,4613.0,2472.7285919986007,10301.399999999998,12223.139999999998,17313,492.95666131621186,470.0
576,784,6982.517857142857,6643.5,1988.4313993891362,10668.349999999999,12531.759999999998,14679,965.0701530612245,939.0
577,784,4953.4170918367345,4747.0,1184.5693574972906,7285.249999999996,8291.609999999999,10994,583.3762755102041,571.0
578,901,8164.39178690344,8021.0,2314.6488859482256,12348.0,14162.0,16584,773.6392896781354,756.0
579,779,8294.347881899872,8044.0,2176.9717601825705,12505.19999999999,14393.380000000001,17803,911.4017971758665,899.0
580,784,10197.661989795919,9737.5,2314.114111679444,14639.749999999978,17724.359999999993,23675,1602.7474489795918,1554.0
581,779,5333.718870346598,4992.0,2053.939105134267,9030.499999999998,10202.16,12079,587.6469833119384,603.0
582,782,7023.083120204604,6570.5,1994.3123363071097,10782.15,12993.079999999993,17371,863.3184143222506,844.0
583,780,4311.907692307693,4199.0,1275.2029108611948,6785.599999999999,7617.4900000000025,9872,449.08076923076925,449.5
584,781,4734.89628681178,4617.0,1123.7687613443309,6792.0,8056.4000000000015,9618,433.43405889884764,429.0
585,784,5675.156887755102,5401.0,1596.2047347304785,8522.55,10456.379999999986,12515,862.9987244897959,849.0
586,776,15131.960051546392,14930.0,3539.497635533954,21046.5,27589.25,32807,2361.4149484536083,2282.5
587,623,9663.285714285714,9323.0,2435.392361986322,14344.399999999998,16790.559999999994,18647,685.6886035313001,667.0
588,784,6154.610969387755,5954.5,1436.5555176291414,8793.849999999997,10589.099999999995,13019,661.1466836734694,657.0
589,756,4678.80291005291,4342.5,2107.775806981102,8430.5,9650.800000000003,19781,494.521164021164,496.0
590,777,4984.169884169884,4824.0,1204.2023451698162,7120.199999999999,8592.24,11143,391.5997425997426,383.0
591,777,5700.705276705276,5584.0,1295.7638263573922,8148.599999999999,8889.24,11171,498.72200772200773,504.0
592,779,4448.5109114249035,4391.0,1280.991919976591,6568.999999999996,7566.500000000001,8128,570.01026957638,578.0
593,784,9507.956632653062,9053.0,2345.560611131666,13839.149999999994,16463.519999999982,20884,1231.766581632653,1190.5
594,784,4155.866071428572,4215.0,1140.9033843788998,6096.249999999998,6748.889999999999,7582,456.67602040816325,479.5
595,784,15019.109693877552,14504.5,3370.175798850107,21638.949999999964,25450.25,31415,1763.4132653061224,1728.5
596,784,4505.818877551021,4363.0,948.0123929387902,6261.2999999999965,7272.2499999999945,8366,698.3864795918367,687.0
597,779,5080.224646983312,4918.0,1090.7795894258115,7050.999999999998,8248.920000000002,9166,727.5250320924262,715.0
598,622,5892.2926045016075,5830.0,1060.4832860130384,7710.0,8310.619999999997,9261,728.6012861736334,721.0
599,784,9769.727040816326,9638.0,2114.3910619113467,13521.199999999997,15068.819999999994,15902,875.5637755102041,858.0
600,784,6996.617346938776,6723.0,1775.0220581091517,10302.5,12871.749999999996,14240,619.2538265306123,609.5
601,781,4875.769526248399,4759.0,1164.5528802576177,6917.0,8626.400000000003,10902,394.29065300896286,389.0
602,781,6300.167733674776,6011.0,1495.2369116060986,8905.0,10072.600000000002,12654,614.1971830985915,609.0
603,764,6933.314136125655,6443.5,1908.0960381926163,10490.95,12566.45,15833,945.6348167539267,930.5
604,622,7963.988745980708,7616.5,1963.0599519817101,11317.999999999996,14046.48999999999,19045,591.7636655948553,575.5
605,778,7026.735218508998,6748.5,1858.3795405333954,10445.15,12965.350000000006,15316,508.7146529562982,501.0
606,784,5839.210459183673,5672.0,1457.256193898037,8527.7,9738.63,11109,620.8214285714286,625.0
607,782,3901.910485933504,3600.0,1879.5669801712536,7302.0999999999985,8444.589999999997,10794,414.07544757033247,421.0
608,780,9326.971794871795,8931.5,3423.9732824597313,15413.3,18763.260000000017,22677,942.5756410256411,960.5
609,784,4638.048469387755,4680.5,1140.2676536853437,6536.85,7291.719999999999,7955,504.6198979591837,525.5
610,779,4197.630295250321,3916.0,1314.8892275106045,6971.199999999998,7850.06,10315,520.3992297817715,506.0
611,622,5792.303858520901,5652.0,964.7027055512025,7579.95,8402.409999999993,9328,490.524115755627,484.0
612,623,6816.088282504013,6703.0,1797.4762595843176,9702.4,12335.499999999995,15935,424.1781701444623,416.0
613,782,6728.372122762148,6390.0,1643.824901152651,9724.9,12212.62999999999,15886,1000.8503836317135,964.0
614,780,6590.615384615385,6363.0,1532.9658621610595,9131.649999999996,11726.62,13645,941.1858974358975,929.5
615,781,9712.421254801537,9315.0,2304.2282707229624,14160.0,16391.40000000003,22067,1240.1075544174137,1216.0
616,779,8487.512195121952,8234.0,2107.2800042327694,12318.099999999995,14172.22,16399,830.421052631579,832.0
617,780,6359.165384615385,6356.5,2138.6362082893247,10104.549999999997,12317.360000000004,14697,574.6948717948718,597.0
618,781,6830.578745198463,6679.0,1603.1136956045366,9748.0,11455.200000000012,14733,505.5672215108835,501.0
619,622,4303.602893890676,4072.5,1506.8665149589906,7076.499999999999,7761.69,9409,428.88263665594855,435.5
620,622,7773.766881028939,7664.0,1457.4945376263142,10229.9,11693.94999999999,14611,709.3585209003215,704.5
621,779,5916.224646983312,5633.0,1429.644307286172,8519.1,9440.880000000001,10232,806.4967907573813,785.0
622,784,4317.961734693878,4253.5,1151.4802427709085,6333.199999999997,7430.269999999982,9343,430.0,435.0
623,766,7146.077023498695,6991.0,2133.1255059477826,10708.25,12492.5,24888,834.3825065274151,841.5
624,779,7019.06675224647,6858.0,2022.624429850325,11003.099999999995,12380.780000000008,16607,682.8831835686777,687.0
625,779,6300.195121951219,5966.0,1745.0201722235684,9661.0,10889.820000000002,14024,616.8536585365854,606.0
626,780,9382.529487179487,8958.0,2686.2812884869695,14645.0,17437.63,20603,829.624358974359,809.5
627,781,5991.252240717029,5899.0,1543.6546674845688,8955.0,10109.400000000012,11054,615.617157490397,608.0
628,784,6231.0829081632655,5933.0,1917.5575546088598,9906.199999999995,11939.64999999999,13193,762.9387755102041,758.5
629,622,7652.739549839228,7445.5,1908.7502473963712,10953.199999999999,13540.289999999994,17286,678.6382636655949,676.0
630,779,6935.852374839538,6812.0,2617.205663168296,11299.8,14264.720000000012,19790,793.5763799743261,831.0
631,784,5400.307397959184,5160.5,1225.1114156422768,7768.599999999997,9199.72,9798,638.4413265306123,621.0
632,784,7028.774234693878,6899.0,1376.217670529938,9527.299999999992,10860.30999999999,12440,903.6135204081633,890.5
633,622,7207.2170418006435,7062.5,1450.9548090167896,9639.449999999999,10884.579999999996,13510,549.7797427652733,530.0
634,780,6713.289743589744,6358.0,2506.8350637025164,11608.949999999995,13636.660000000002,18377,651.2025641025641,657.0
635,780,5909.244871794872,5718.5,2571.721901404516,10348.349999999999,12618.620000000008,17437,596.7166666666667,615.5
636,623,5927.699839486357,5256.0,2333.6874568144776,10529.599999999999,13169.239999999998,16470,714.8218298555378,682.0
637,622,8707.263665594855,8388.5,1884.0743002906893,12040.899999999992,14234.019999999984,19587,693.0643086816721,686.0
638,618,6009.605177993528,5937.0,1202.806993644524,8028.15,9220.75000000001,12060,507.7135922330097,508.0
639,779,4734.697047496791,4530.0,1509.053892686541,7441.299999999999,8328.880000000001,10436,485.98331193838254,494.0
640,779,11533.978177150193,11198.0,2649.288845894932,16774.399999999994,18882.060000000005,21727,879.5083440308088,863.0
641,779,5764.295250320924,5448.0,1911.6306126159734,9364.8,11255.680000000004,15322,538.0641848523749,532.0
642,779,3652.7098844672655,3522.0,786.5386231451618,5023.199999999999,5849.740000000003,7482,479.8818998716303,473.0
643,784,7994.431122448979,7620.0,2103.342751034108,12013.299999999996,14131.269999999991,17317,1020.2436224489796,992.5
644,592,9353.057432432432,9115.5,2688.0743552782787,13142.599999999999,19906.080000000027,28242,1029.5135135135135,1011.0
645,777,10730.2574002574,10264.0,2748.233106822076,15940.8,17975.88,21913,1327.2921492921494,1311.0
646,622,5025.926045016077,4828.5,982.8195371017871,6713.599999999999,7530.489999999999,9413,706.4083601286173,691.0
647,784,5774.5752551020405,5499.0,1561.4052098424193,8917.449999999997,9940.099999999999,12125,677.4910714285714,661.0
648,784,6573.996173469388,6423.5,1439.6977417046176,9179.199999999999,10651.149999999992,12834,609.8214285714286,603.0
649,780,3683.7923076923075,3632.5,1457.8162332414342,6402.05,7246.620000000001,9826,386.67820512820515,402.0
650,622,6391.008038585209,6358.0,1114.5757950152274,8401.9,9021.289999999997,10033,663.8247588424438,657.0
651,779,7615.865211810013,7389.0,1585.892901222564,10699.3,11785.740000000005,14051,948.4197689345315,930.0
652,782,6637.632992327366,6248.0,2201.5477426311363,11049.649999999996,12707.599999999999,17711,681.0153452685422,662.0
653,779,5915.504492939666,5678.0,1519.7617467914613,8839.599999999999,10240.660000000005,12710,500.17971758664953,490.0
654,780,6475.152564102564,6297.0,2451.650517064774,11072.9,12406.040000000005,14131,684.1833333333333,705.0
655,779,8031.711168164314,7566.0,2492.497452900554,12904.499999999996,15508.480000000003,18242,687.4467265725289,665.0
656,781,3245.192061459667,3141.0,690.2984389812682,4483.0,5106.600000000001,6681,379.1664532650448,373.0
657,776,6054.715206185567,5585.5,2046.2991677536102,10152.25,11736.0,16980,766.1546391752578,739.0
658,779,6058.83055198973,5776.0,1804.0086303412127,9340.099999999999,11617.42000000001,15445,598.6264441591784,596.0
659,781,5643.966709346991,5391.0,1698.3720746698934,8738.0,10109.600000000002,12821,685.0717029449423,693.0
660,622,4616.599678456591,4397.0,1569.4269646258085,7651.449999999999,8731.519999999993,10176,497.46945337620576,501.0
661,768,7166.540364583333,7067.5,1443.5575336636211,9620.65,10713.61000000001,16994,589.85546875,582.0
662,784,8439.524234693878,7851.0,2678.178649396584,13811.199999999999,16101.619999999984,19243,771.3456632653061,737.0
663,756,4792.556878306878,4842.0,1619.6579561048752,7466.25,9328.900000000001,12269,653.7896825396825,678.0
664,780,4946.3564102564105,4641.5,1521.6704071116276,8105.199999999998,9325.520000000004,11891,602.4089743589743,586.0
665,773,8228.487710219923,7791.0,2507.920972657407,12561.8,15361.679999999993,24741,1262.4476067270375,1278.0
666,777,7016.610038610039,6986.0,2066.7277509254786,10821.0,12700.880000000001,15909,654.8378378378378,651.0
667,783,8786.501915708812,8375.0,2226.777209638318,13239.5,15085.179999999988,17991,793.330779054917,774.0
668,784,8940.853316326531,8594.0,1995.5078517446827,12941.349999999999,14534.11999999999,18411,1156.7295918367347,1133.0
669,622,4514.2347266881025,4406.0,988.795232819975,6349.049999999997,7130.019999999999,9427,393.92122186495175,389.0
670,621,6589.94847020934,6242.0,1557.3806754638197,9652.0,11033.399999999996,11797,700.5958132045089,687.0
671,622,5935.5,5727.5,1357.1296765369175,8604.049999999997,9901.409999999996,12241,593.8569131832797,587.0
672,780,8837.105128205128,8588.5,2107.6241542512803,12650.199999999997,16315.860000000002,19607,1389.2141025641026,1351.5
673,777,7126.018018018018,6717.0,1893.1160669578353,10797.6,12429.600000000002,16701,582.7335907335907,563.0
674,745,8204.347651006712,7815.0,2708.850568382425,12830.399999999996,15246.519999999993,26997,1015.48322147651,1011.0
675,781,4278.189500640205,4153.0,1579.8426812112652,7135.0,8261.200000000004,10221,448.37131882202306,434.0
676,918,7687.464052287582,7395.0,2397.414441581638,12425.099999999999,14535.360000000008,17630,1687.5936819172114,1716.0
677,622,7938.98231511254,7657.5,2024.709048820585,11705.649999999996,13618.409999999993,17751,637.6736334405144,628.0
678,779,7299.937098844673,6825.0,2104.290366349145,11343.699999999999,13926.960000000005,18678,825.3196405648267,801.0
679,784,9943.924744897959,9589.5,2153.785170962133,14344.349999999997,15964.729999999992,19852,1061.4183673469388,1049.5
680,784,5205.306122448979,4984.5,1322.5959354014751,7744.999999999998,9739.689999999997,11853,791.0191326530612,761.0
681,766,3566.1566579634464,3438.0,1149.5760930564165,5381.75,6573.750000000003,12272,489.57832898172325,496.0
682,942,11207.408704883228,11113.5,3253.524235462589,16836.499999999996,18708.040000000005,22052,1758.8428874734607,1834.5
683,784,9147.085459183674,8796.0,2565.591607284643,14008.699999999997,15813.429999999984,18690,878.3022959183673,883.0
684,622,7721.36655948553,7554.0,2302.097787433386,11960.099999999999,14034.349999999995,16043,619.2106109324759,598.0
685,779,6630.550706033376,6487.0,2629.9408452072316,11444.399999999994,13409.720000000001,16222,612.4531450577664,609.0
686,780,6250.410256410257,6049.5,2494.9353455207133,10945.35,12132.330000000002,17535,753.7179487179487,782.5
687,779,8372.464698331194,8110.0,1796.748549277444,11849.699999999997,13014.820000000002,14667,734.3838254172016,721.0
688,780,3615.8333333333335,3581.0,1390.5323212711692,5952.349999999999,7614.4000000000015,9263,364.1474358974359,377.5
689,781,7046.112676056338,6646.0,1905.6641395925076,10883.0,12156.000000000004,14624,713.4519846350832,699.0
690,779,5589.987163029525,5333.0,1382.5084425294965,8056.699999999997,9359.1,11065,792.1514762516047,785.0
691,779,8371.011553273427,8188.0,2073.7175040247744,12408.0,14595.840000000002,18196,621.3106546854942,618.0
692,779,6588.4172015404365,6128.0,2201.547893007331,10852.999999999996,12221.62,14761,797.0654685494223,791.0
693,781,6607.938540332906,5437.0,2807.4470497666557,12449.0,14653.4,19730,494.5339308578745,442.0
694,622,8047.522508038585,8081.5,1565.2386837711774,10713.55,12021.479999999992,12754,776.3183279742765,771.0
695,779,5393.123234916559,4978.0,2139.996627513814,9300.0,10832.200000000004,15904,513.8793324775353,512.0
696,784,7850.139030612245,7519.0,1952.6828817256792,11499.699999999997,13771.46,15262,995.5892857142857,990.0
697,779,10656.173299101412,10223.0,2543.4325190431628,15174.69999999999,18472.840000000015,23453,1004.6418485237484,983.0
698,784,15564.119897959185,15206.0,2506.622125717423,20229.999999999993,23216.899999999998,26252,1936.6122448979593,1920.0
699,765,8331.00522875817,8040.0,2026.707122189814,11519.8,15108.280000000004,24338,979.4928104575164,961.0
700,756,4362.244708994709,4106.5,1671.2146353047347,7245.25,8888.450000000003,15390,527.8333333333334,537.0
701,622,5778.974276527331,5495.5,1706.4699763944366,9076.349999999999,10727.389999999996,14712,629.6479099678456,623.5
702,622,4373.971061093248,4144.5,1155.1098430728428,6593.4,7437.819999999998,8897,347.21864951768487,335.0
703,779,3290.5340179717587,3076.0,956.9375651845535,5118.1,5668.360000000001,6832,352.5571245186136,349.0
704,783,10393.865900383142,10089.0,2443.7469712488446,14998.5,16609.839999999975,20048,1077.5478927203064,1093.0
705,779,7967.267008985879,7566.0,2474.7554184316314,12905.399999999998,14533.480000000003,17731,959.3324775353017,961.0
706,622,5743.2652733118975,5677.5,1295.1613638856975,8106.5999999999985,9159.269999999986,12703,524.4324758842444,517.0
707,779,8319.731707317073,8033.0,2529.700318810665,13018.399999999992,15622.600000000002,18214,913.9537869062901,933.0
708,687,4578.6448326055315,4288.0,2064.444988325881,7840.199999999994,12030.039999999995,24975,473.6419213973799,464.0
709,784,9886.915816326531,10275.5,3169.2114849077775,14381.5,15893.099999999999,17762,1297.7372448979593,1406.0
710,622,4546.652733118971,4376.5,1306.102513645824,7006.7,8567.919999999995,10125,373.1864951768489,369.0
711,623,6914.39165329053,6472.0,1853.0121981491939,10350.5,12898.159999999996,15209,511.3194221508828,495.0
712,622,6421.442122186495,6038.0,1643.0190963811417,9635.399999999996,11074.269999999993,14627,574.676848874598,566.0
713,779,10718.055198973043,10398.0,2694.8029017849235,15828.4,18356.4,22458,1313.7663671373555,1302.0
714,777,4553.947232947233,4395.0,1262.6251019147549,6808.2,8704.480000000003,10757,331.1222651222651,324.0
715,776,6491.095360824742,6371.0,2560.757149862517,10804.25,12602.25,16287,675.4033505154639,704.5
716,622,5717.081993569132,5620.0,1250.3237473300283,7833.849999999996,9372.329999999998,11780,454.3086816720257,448.0
717,779,5552.894736842105,5110.0,1884.5135801143747,9055.599999999995,11215.660000000003,16230,559.421052631579,533.0
718,781,7911.313700384123,7742.0,1759.6928738959725,11096.0,12449.200000000003,15717,855.2394366197183,857.0
719,622,5383.604501607717,5235.0,1238.3778509090896,7672.299999999997,8633.32,11264,456.7524115755627,451.0
720,784,7166.128826530612,6862.0,1726.2056382357905,10628.949999999999,12165.209999999995,16562,717.4795918367347,698.0
721,784,7673.413265306122,7480.0,1470.702519380946,10238.749999999995,12597.969999999998,15360,756.204081632653,743.5
722,784,9836.646683673469,9506.0,2022.8402206495757,13769.149999999998,16057.34999999999,19410,1583.0663265306123,1563.0
723,781,7032.10371318822,6764.0,1783.8020819123724,10313.0,12020.0,14259,566.8386683738796,561.0
724,779,6812.905006418485,6539.0,1510.5730977048438,9516.699999999999,11260.940000000004,16313,699.1065468549423,689.0
725,784,5747.4247448979595,5516.0,1241.2027679069838,8012.149999999996,10495.399999999994,12271,595.3571428571429,582.0
726,780,11048.673076923076,10555.5,3926.6450606257854,17995.55,22029.550000000003,31311,1064.5333333333333,1080.5
727,781,4529.290653008963,4431.0,1262.7839102055673,6672.0,7526.400000000001,8822,452.8335467349552,461.0
728,777,5245.70785070785,5166.0,1122.3017106576065,7207.599999999993,8422.0,11379,458.06048906048903,453.0
729,779,10548.913992297817,9885.0,2750.7958701671005,16022.0,18892.58,21043,1082.3350449293966,1054.0
730,784,8055.372448979592,7735.0,1892.7188405857269,11621.349999999999,13486.51,14434,984.2755102040817,952.0
731,776,9249.2293814433,8653.0,2522.398462592788,13988.25,16144.0,20669,950.9175257731958,925.5
732,883,5816.439411098528,5411.0,2246.6639666480105,9953.599999999999,12232.099999999999,14382,661.4597961494903,623.0
733,942,14933.288747346072,14795.5,1838.044096708791,18058.6,19657.9,22137,3403.458598726115,3393.0
734,779,5980.523748395379,5821.0,2145.6858397175342,9739.2,11850.880000000008,14610,566.0513478818999,560.0
735,780,5518.541025641026,5065.0,2069.0564033181677,9812.199999999997,11655.400000000001,16449,544.3371794871795,522.5
736,622,5244.075562700965,5089.5,1283.9205566900903,7539.0,9501.22,10111,509.2829581993569,498.0
737,779,6117.901155327343,5675.0,1957.9259859120623,10264.8,11584.240000000005,14864,898.4120667522465,866.0
738,779,8508.600770218229,8268.0,1764.3920356819244,11643.099999999999,13387.440000000004,16515,701.7150192554557,693.0
739,622,9557.665594855305,9198.0,2644.0183121251316,15014.099999999991,17296.57999999998,22409,765.3038585209003,746.0
740,781,6978.176696542893,6993.0,1727.9001431320435,10085.0,11257.600000000004,13347,509.15108834827146,512.0
741,784,7619.468112244898,7227.5,1824.4860838729996,11120.649999999998,12992.829999999996,14350,920.2308673469388,902.5
742,779,8025.888318356868,7653.0,1983.1233659120523,12009.4,13802.940000000004,16068,872.7766367137356,858.0
743,780,3816.5897435897436,3668.0,1393.3754845600579,6441.349999999999,7564.130000000006,9929,418.3282051282051,423.0
744,605,7457.067768595041,7345.0,1324.6160972155155,9799.0,10817.400000000001,14875,834.8115702479339,833.0
745,780,7499.078205128205,7260.5,2971.0300609195565,13126.249999999998,14887.300000000001,20079,709.6294871794872,725.0
746,781,6039.549295774648,5730.0,1776.7048646560427,9528.0,11303.800000000005,13950,509.04993597951346,497.0
747,780,8027.1461538461535,7616.5,2226.4047433715623,11725.8,15404.400000000005,20082,701.3474358974358,680.0
748,779,5737.6765083440305,5524.0,1569.980946653049,8679.099999999999,9865.74,13524,487.65725288831834,479.0
749,779,5189.860077021823,4979.0,1958.3595542278406,8847.099999999997,10052.100000000004,13118,636.4313222079589,654.0
750,622,4997.352090032155,4869.5,1248.0910808279675,7211.5499999999965,8805.589999999982,10384,402.8022508038585,398.0
751,779,4216.215661103979,3952.0,1076.9716406990926,6236.599999999996,7251.520000000002,11649,573.7432605905007,563.0
752,779,5251.659820282413,4790.0,1904.5836595599285,9028.0,10660.5,13636,459.3992297817715,445.0
753,779,8710.279845956355,8344.0,2251.260285998287,13042.1,14309.480000000001,19231,764.3157894736842,740.0
754,782,8086.957800511509,7666.0,2641.458357237241,12695.549999999997,17997.73999999997,23404,965.5588235294117,944.0
755,781,10483.216389244559,10121.0,2356.555476404505,15257.0,17516.8,21357,895.4199743918053,878.0
756,779,16574.816431322208,16367.0,3912.558675159741,23807.699999999975,28677.060000000012,33668,2346.5725288831836,2287.0
757,777,6219.787644787645,5895.0,1632.8469437466629,9483.599999999999,11158.12,13230,535.8558558558559,521.0
