Date,total_sales,mean_sales_all_rows,reporting_stores,open_stores,promo_store_days,mean_sales_open,median_sales_open,open_rows,positive_sales_rows,mean_sales_open_7d,mean_sales_open_28d
2014-03-25,5909575,5300.067264573991,1115,1109,0,5328.742110009017,4978.0,1109,1109,6350.252614930307,6920.307073992869
2014-03-26,5840946,5238.516591928251,1115,1110,0,5262.113513513514,4946.0,1110,1110,6093.5170325853705,6917.150702296732
2014-03-27,6024721,5403.337219730942,1115,1110,0,5427.676576576577,5089.5,1110,1110,5945.73905606185,6918.260188554264
2014-03-28,6822072,6118.450224215247,1115,1111,0,6140.478847884789,5792.0,1111,1111,5835.21096039514,6885.1166400977245
2014-03-29,6248819,5604.32197309417,1115,1112,0,5619.4415467625895,5249.0,1112,1111,5842.299672923765,6858.746375031752
2014-03-30,207045,185.69058295964126,1115,30,0,6901.5,5946.5,30,30,5792.433006257098,6681.236036685887
2014-03-31,12062933,10818.77399103139,1115,1114,1115,10828.485637342908,10188.5,1114,1114,6501.205461727056,6730.108217460785
2014-04-01,9114237,8174.203587443946,1115,1114,1115,8181.541292639138,7687.5,1114,1114,6908.748202102788,6726.444096103344
2014-04-02,8314447,7456.903139013453,1115,1113,1115,7470.302785265049,7036.0,1113,1113,7224.203812353007,6711.274961112009
2014-04-03,8215262,7367.94798206278,1115,1113,1115,7381.187780772686,6997.0,1113,1113,7503.276841523881,6704.402199278619
2014-04-04,8575005,7690.587443946189,1115,1114,1115,7697.4910233393175,7315.5,1114,1113,7725.707152303098,6707.490363629142
2014-04-05,6560749,5884.079820627802,1115,1114,0,5889.361759425494,5487.5,1114,1114,7764.267182683514,6723.207896036555
2014-04-06,223163,200.14618834080719,1115,32,0,6973.84375,5390.0,32,32,7774.6020041120855,6638.148744250841
2014-04-07,6624706,5941.440358744395,1115,1114,0,5946.773788150808,5542.5,1114,1114,7077.214597084642,6651.2534607341295
2014-04-08,6248167,5603.737219730941,1115,1114,0,5608.76750448833,5216.5,1114,1114,6709.6754844916695,6661.882522430912
2014-04-09,6410230,5749.085201793722,1115,1114,0,5754.245960502693,5390.0,1114,1114,6464.524509525619,6681.436583335786
2014-04-10,6524511,5851.57937219731,1115,1115,0,5851.57937219731,5450.0,1115,1115,6246.009022586279,6700.795033975854
2014-04-11,6910251,6197.534529147982,1115,1115,0,6197.534529147982,5815.0,1115,1115,6031.729523416087,6714.871601478856
2014-04-12,6388099,5729.236771300449,1115,1115,0,5729.236771300449,5316.0,1115,1115,6008.85452511251,6716.643173194004
2014-04-13,241475,216.5695067264574,1115,31,0,7789.5161290322585,6333.0,31,31,6125.379150688546,6712.928802140922
2014-04-14,11683139,10478.151569506726,1115,1115,1115,10478.151569506726,9971.0,1115,1115,6772.718833739392,6755.667756548855
2014-04-15,10668363,9568.038565022422,1115,1115,1115,9568.038565022422,9012.0,1115,1115,7338.328985244262,6826.751321692257
2014-04-16,10024850,8990.896860986548,1115,1115,1115,8990.896860986548,8499.0,1115,1115,7800.707685313384,6895.738259944345
2014-04-17,10357418,9289.164125560537,1115,1115,1115,9289.164125560537,8876.0,1115,1115,8291.79122150813,6996.704035420035
2014-04-18,222365,199.4304932735426,1115,17,1115,13080.29411764706,11440.0,17,17,9275.042591293715,7216.9225568520105
2014-04-19,8428009,7558.752466367713,1115,1115,0,7558.752466367713,7172.0,1115,1115,9536.401976303325,7287.955839255778
2014-04-20,186799,167.53273542600897,1115,32,0,5837.46875,4518.5,32,32,9257.538065013001,7237.488056517682
2014-04-21,240988,216.13273542600896,1115,32,0,7530.875,5841.5,32,32,8836.498555083468,7296.90936190864
2014-04-22,6971756,6252.695964125561,1115,1114,0,6258.308797127469,5896.5,1114,1114,8363.680016812761,7330.108172162871
2014-04-23,5997676,5379.081614349776,1115,1114,0,5383.910233393178,4947.0,1114,1114,7848.396212870852,7334.458055015716
2014-04-24,6039156,5416.283408071748,1115,1114,0,5421.145421903052,5102.5,1114,1114,7295.822112348354,7334.224799491661
2014-04-25,6219955,5578.434977578475,1115,1114,0,5583.4425493716335,5247.5,1114,1114,6224.843316880435,7314.330645973334
2014-04-26,5968493,5352.908520179372,1115,1114,0,5357.713644524237,4989.0,1114,1114,5910.409199474225,7304.983220893393
2014-04-27,219630,196.97757847533632,1115,32,0,6863.4375,5164.5,32,32,6056.976163759939,7303.623845893393
2014-04-28,10667908,9567.630493273542,1115,1114,1115,9576.219030520646,9161.0,1114,1114,6349.168168120031,7258.900038506884
2014-04-29,9457130,8481.730941704036,1115,1115,1115,8481.730941704036,8043.0,1115,1114,6666.79990305954,7269.621097402059
2014-04-30,10841040,9722.905829596413,1115,1115,1115,9722.905829596413,9285.0,1115,1114,7286.656416802859,7350.071206128178
2014-05-01,238077,213.5219730941704,1115,20,1115,11903.85,11213.0,20,20,8212.75707081671,7511.594856814868
2014-05-02,11310699,10144.12466367713,1115,1114,1115,10153.230700179533,9572.5,1114,1114,8865.583949503553,7599.299845273446
2014-05-03,6850332,6143.7955156950675,1115,1114,0,6149.310592459605,5762.0,1114,1114,8978.669227780034,7608.583732167523
2014-05-04,227506,204.04125560538117,1115,33,0,6894.121212121212,4980.0,33,33,8983.05261522592,7605.736498671851
2014-05-05,10797063,9683.464573991032,1115,1115,1115,9683.464573991032,9179.0,1115,1115,8998.37340715026,7739.189741023288
2014-05-06,9073871,8138.000896860986,1115,1115,1115,8138.000896860986,7729.0,1115,1115,8949.269115029825,7829.519505036597
2014-05-07,8451824,7580.111210762332,1115,1114,1115,7586.915619389587,7173.5,1114,1114,8644.127656428851,7894.971992853987
2014-05-08,8356504,7494.622421524664,1115,1114,1115,7501.350089766607,7107.0,1114,1114,8015.19909782408,7953.892375624318
2014-05-09,8722646,7823.000896860986,1115,1114,1115,7830.023339317774,7381.0,1114,1114,7683.312331986686,8012.195547416098
2014-05-10,6828031,6123.794618834081,1115,1114,0,6129.291741472172,5807.5,1114,1114,7680.452496131339,8026.48322492223
2014-05-11,242817,217.7730941704036,1115,32,0,7588.03125,5993.0,32,32,7779.582501542594,8019.287336385364
2014-05-12,6383523,5725.132735426009,1115,1114,0,5730.271992818672,5385.0,1114,1114,7214.840704232257,7849.720208646504
2014-05-13,6128627,5496.5264573991035,1115,1114,0,5501.4605026929985,5111.0,1114,1114,6838.192076493972,7704.485277849025
2014-05-14,6141038,5507.657399103139,1115,1114,0,5512.601436265709,5143.5,1114,1114,6541.861478904849,7580.260441251851
2014-05-15,6252912,5607.992825112107,1115,1114,0,5613.026929982047,5251.5,1114,1114,6272.101027507053,7448.9698271240495
2014-05-16,6515173,5843.2044843049325,1115,1114,0,5848.449730700179,5502.0,1114,1114,5989.019083418825,7190.689670447375
2014-05-17,6052688,5428.419730941704,1115,1114,0,5433.292639138241,5071.0,1114,1114,5889.5906402282635,7114.780390903465
2014-05-18,234786,210.57040358744393,1115,32,0,7337.0625,5914.0,32,32,5853.737961656836,7168.337310546322
2014-05-19,10104320,9062.170403587445,1115,1114,1115,9070.305206463196,8591.5,1114,1114,6330.8855636060525,7223.316960777151
2014-05-20,8264365,7411.986547085202,1115,1113,1115,7425.3054806828395,6918.0,1113,1113,6605.720560461744,7264.995413761271
2014-05-21,7727052,6930.091479820628,1115,1113,1115,6942.544474393531,6583.0,1113,1113,6809.998137337147,7320.660922368426
2014-05-22,7517793,6742.415246636771,1115,1113,1115,6754.530997304582,6399.0,1113,1113,6973.070146954653,7368.281835775624
2014-05-23,8177009,7333.640358744395,1115,1113,1115,7346.81850853549,6975.0,1113,1113,7187.122829502555,7431.259548602904
2014-05-24,6130815,5498.488789237668,1115,1113,0,5508.369272237197,5114.0,1113,1113,7197.8480628024045,7436.64010673551
2014-05-25,224097,200.98385650224216,1115,32,0,7003.03125,5640.5,32,32,7150.1293128024045,7441.6255978069385
2014-05-26,6489410,5820.09865470852,1115,1113,0,5830.557053009883,5427.0,1113,1113,6687.30814802336,7307.851955752983
2014-05-27,6286135,5637.789237668161,1115,1113,0,5647.920035938904,5288.0,1113,1113,6433.395941631369,7206.644423404228
2014-05-28,7944392,7125.015246636772,1115,1113,0,7137.81850853549,6728.0,1113,1113,6461.292232223078,7114.3198762234815
2014-05-29,292254,262.11121076233184,1115,31,0,9427.548387096775,7910.0,31,31,6843.151859336248,7025.880532905509
2014-05-30,9846892,8831.2932735426,1115,1113,0,8847.162623539982,8308.0,1113,1113,7057.486732908319,6979.235244454097
2014-05-31,6880606,6170.947085201794,1115,1112,0,6187.595323741008,5743.0,1112,1112,7154.519025980292,6980.602556285574
2014-06-01,264670,237.37219730941703,1115,33,0,8020.30303030303,5734.0,33,33,7299.843566023582,7020.823335506355
2014-06-02,11662688,10459.809865470852,1115,1112,1115,10488.028776978417,9929.5,1112,1112,7965.196669447658,7049.5577713273315
2014-06-03,9598519,8608.537219730943,1115,1112,1115,8631.761690647481,8092.0,1112,1112,8391.459762977454,7067.192085391135
2014-06-04,8807342,7898.961434977578,1115,1113,1115,7913.1554357592095,7397.0,1113,1112,8502.222181152272,7078.843507404336
2014-06-05,8812312,7903.418834080718,1115,1113,1115,7917.6208445642405,7509.0,1113,1112,8286.518246504767,7093.71032007568
2014-06-06,8857173,7943.652914798206,1115,1113,1115,7957.9272237196765,7538.0,1113,1113,8159.484617959009,7098.278315947177
2014-06-07,6731210,6036.959641255606,1115,1113,0,6047.807726864331,5660.0,1113,1113,8139.514961262341,7095.3681725683255
2014-06-08,275989,247.5237668161435,1115,32,0,8624.65625,6854.0,32,32,8225.851135504765,7132.390493996897
2014-06-09,288181,258.45829596412557,1115,34,0,8475.911764705883,5271.0,34,34,7938.4058480372605,7230.449057278583
2014-06-10,7416071,6651.184753363229,1115,1113,0,6663.136567834681,6279.0,1113,1113,7657.1736876354325,7271.937488176499
2014-06-11,6688764,5998.891479820628,1115,1113,0,6009.67115902965,5679.0,1113,1113,7385.247362388352,7289.6899782752125
2014-06-12,6939204,6223.50134529148,1115,1113,0,6234.684636118598,5838.0,1113,1113,7144.827904038974,7311.89203920866
2014-06-13,7068339,6339.317488789237,1115,1113,0,6350.708894878706,6015.0,1113,1113,6915.225285633121,7329.829866500751
2014-06-14,6574173,5896.119282511211,1115,1113,0,5906.714285714285,5489.0,1113,1113,6895.069079754544,7346.737782449895
2014-06-15,238273,213.69775784753364,1115,32,0,7446.03125,5752.5,32,32,6726.694079754544,7350.629523521324
2014-06-16,10692037,9589.270852017937,1115,1113,1115,9606.502246181492,9091.0,1113,1113,6888.20700567963,7369.779417796977
2014-06-17,9295150,8336.45739910314,1115,1113,1115,8351.437556154537,7889.0,1113,1113,7129.392861153896,7402.855563349537
2014-06-18,9059505,8125.116591928251,1115,1113,1115,8139.7169811320755,7710.0,1113,1113,7433.685121454241,7445.611724304486
2014-06-19,3307766,2966.606278026906,1115,429,1115,7710.410256410257,7226.0,429,429,7644.503067210193,7479.750269272546
2014-06-20,9683407,8684.66995515695,1115,1113,1115,8700.275831087152,8146.0,1113,1113,7980.155486668543,7528.088030792248
2014-06-21,6065789,5440.169506726457,1115,1113,0,5449.9451931716085,5141.0,1113,1113,7914.902759162445,7526.001456539905
2014-06-22,230668,206.87713004484306,1115,32,0,7208.375,5886.5,32,32,7880.951866305302,7533.335161897048
2014-06-23,6604967,5923.737219730941,1115,1112,0,5939.718525179856,5514.5,1112,1112,7357.125620447927,7537.233785903119
2014-06-24,6040970,5417.910313901345,1115,1111,0,5437.4167416741675,5043.0,1111,1111,6940.836932665016,7529.715811107949
2014-06-25,5977803,5361.258295964126,1115,1111,0,5380.560756075608,5054.0,1111,1111,6546.67175765695,7466.956605662954
2014-06-26,5802491,5204.027802690583,1115,1111,0,5222.7641764176415,4887.0,1111,1111,6191.293746229434,7316.785740995842
2014-06-27,6910940,6198.152466367713,1115,1112,0,6214.874100719425,5874.0,1112,1112,5836.236356176901,7222.775436609393
2014-06-28,6586535,5907.206278026906,1115,1112,0,5923.142985611511,5592.0,1112,1112,5903.836040811172,7213.330710247626
2014-06-29,257513,230.95336322869954,1115,32,0,8047.28125,6545.0,32,32,6023.679790811172,7214.294218093945
2014-06-30,13308602,11935.965919282511,1115,1112,1115,11968.16726618705,11350.0,1112,1112,6884.8867538122,7267.156306994255
2014-07-01,8240050,8812.887700534759,935,933,935,8831.779206859594,8409.0,933,932,7369.7956774101185,7274.299789716116
2014-07-02,7708595,8244.486631016043,935,932,935,8271.024678111587,7800.0,932,932,7782.71909484383,7287.080834085843
2014-07-03,7204662,7705.520855614974,935,932,935,7730.324034334764,7417.0,932,931,8140.9419316891335,7280.391662291933
2014-07-04,6518718,6971.890909090909,935,931,935,7001.845327604726,6677.0,931,931,8253.366392672748,7246.245880287827
2014-07-05,5377184,5750.998930481283,935,932,0,5769.510729613734,5439.5,932,932,8231.418927530207,7236.306701814593
2014-07-06,241423,258.20641711229945,935,31,0,7787.8387096774195,5712.0,31,31,8194.355707484125,7206.420361088786
2014-07-07,6059587,6480.841711229947,935,932,0,6501.7027896995705,6054.0,932,932,7413.432210843056,7135.9128976957045
2014-07-08,5119383,5475.275935828877,935,932,0,5492.900214592275,5163.0,932,932,6936.449497662011,7094.11874222276
2014-07-09,4959489,5304.266310160428,935,932,0,5321.340128755365,4961.5,932,932,6515.065990611122,7069.535491141536
2014-07-10,5729302,6127.595721925134,935,932,0,6147.3197424892705,5682.0,932,932,6288.92252034748,7066.41531636906
2014-07-11,5791635,6194.262032085561,935,932,0,6214.200643776824,5832.0,932,932,6176.401851229209,7061.540021686849
2014-07-12,5329624,5700.1326203208555,935,929,0,5736.947255113025,5381.0,929,928,6171.749926300537,7055.476913451092
2014-07-13,268130,286.7700534759358,935,31,0,8649.354838709678,7092.0,31,31,6294.823659019429,7098.452755905008
2014-07-14,8607714,9206.111229946524,935,927,935,9285.559870550162,8909.0,927,927,6692.517527712372,7086.990528203888
2014-07-15,7684994,8219.244919786097,935,927,935,8290.176914778856,7765.0,927,927,7092.128484881883,7084.802648154757
2014-07-16,7177840,7676.834224598931,935,927,935,7743.085221143474,7303.0,927,927,7438.092069508755,7070.637228155165
2014-07-17,6837176,7312.487700534759,935,927,935,7375.594390507012,7002.0,927,927,7613.559876368433,7058.67951865862
2014-07-18,6647315,7109.427807486631,935,927,935,7170.782092772384,6834.0,927,927,7750.214369082084,7004.054742290236
2014-07-19,4689269,5015.260962566845,935,927,0,5058.542610571737,4777.0,927,927,7653.299419861901,6990.076078625954
2014-07-20,248092,265.33903743315506,935,31,0,8002.967741935484,6175.0,31,31,7560.958406037016,7018.4543908379355
2014-07-21,5690785,6086.401069518716,935,927,0,6138.926645091694,5734.0,927,927,7111.439373828663,7025.568966549073
2014-07-22,5274595,5641.27807486631,935,927,0,5689.962243797196,5270.0,927,927,6739.980135116996,7034.588448767753
2014-07-23,5068787,5421.16256684492,935,929,0,5456.175457481163,5091.0,929,927,6413.278740308096,7037.288973817951
2014-07-24,5179026,5539.065240641711,935,930,0,5568.845161290323,5214.5,930,926,6155.171707562854,7049.649008991974
2014-07-25,5493418,5875.313368983957,935,931,0,5900.556390977444,5537.0,931,931,5973.71089302072,7038.42337650119
2014-07-26,4887412,5227.178609625668,935,931,0,5249.636949516649,4875.0,931,931,6001.010084298564,7014.369589497802
2014-07-27,244638,261.64491978609624,935,31,0,7891.548387096775,6173.0,31,31,5985.09303360732,7008.807701536973
2014-07-28,8536879,9130.351871657755,935,931,935,9169.580021482278,8735.0,931,931,6418.0435159488325,6908.858157083231
2014-07-29,7323566,7832.690909090909,935,931,935,7866.343716433942,7459.0,931,931,6728.955154896938,6874.378318139458
2014-07-30,7468663,7987.8748663101605,935,931,935,8022.194414607949,7554.0,931,931,7095.529291629337,6865.491523014328
2014-07-31,8284756,8860.701604278074,935,930,935,8908.339784946236,8433.0,930,930,7572.5999521516105,6907.563514107595
2014-08-01,7544719,8069.218181818182,935,932,935,8095.192060085837,7768.5,932,932,7886.119333452809,6946.611611696206
2014-08-02,5300445,5668.92513368984,935,932,0,5687.172746781116,5364.5,932,932,7948.624447347734,6943.670969452183
2014-08-03,273058,292.04064171122997,935,31,0,8808.322580645161,6726.0,31,31,8079.5921892832175,6980.116821986746
2014-08-04,9062750,9692.7807486631,935,932,935,9723.980686695279,9365.0,932,932,8158.792284313646,7095.198175450877
2014-08-05,7530345,8053.844919786096,935,932,935,8079.769313304721,7688.5,932,932,8189.281655295185,7187.5863575477515
2014-08-06,6709611,7176.054545454545,935,932,935,7199.153433476395,6831.0,932,932,8071.704372276392,7254.651118430645
2014-08-07,6772684,7243.512299465241,935,932,935,7266.828326180257,6888.5,932,932,7837.202735309824,7294.633567848179
2014-08-08,6571862,7028.729411764706,935,933,935,7043.796355841372,6743.0,933,933,7687.003348989186,7324.261986136201
2014-08-09,4938926,5282.273796791444,935,933,0,5293.596998928188,4997.0,933,933,7630.778242153053,7308.428048415312
2014-08-10,249646,267.0010695187166,935,31,0,8053.096774193548,6609.0,31,31,7522.8888412313945,7287.133117539736
2014-08-11,5850906,6257.653475935829,935,933,0,6271.067524115756,5832.0,933,933,7029.615532291463,7179.472676595651
2014-08-12,5281785,5648.967914438503,935,933,0,5661.077170418006,5296.0,933,933,6684.088083307646,7085.576257154193
2014-08-13,5149918,5507.933689839572,935,933,0,5519.74062165059,5147.0,933,933,6444.171967332531,7006.171092886589
2014-08-14,5395023,5770.07807486631,935,933,0,5782.4469453376205,5422.0,933,933,6232.117484355012,6949.272969844825
2014-08-15,5595129,5984.095187165775,935,934,0,5990.502141327624,5611.0,934,934,6081.646882281619,6907.120114436083
2014-08-16,5021534,5370.624598930482,935,934,0,5376.374732334047,4981.5,934,934,6093.47227276817,6918.471261641881
2014-08-17,255808,273.59144385026735,935,31,0,8251.870967741936,6049.0,31,31,6121.868586132226,6927.360662563539
2014-08-18,9250961,9894.075935828878,935,934,935,9904.669164882227,9351.0,934,934,6640.95453481315,7061.851466841772
2014-08-19,7698449,8233.635294117646,935,934,935,8242.450749464668,7784.0,934,934,7009.722188962673,7153.011770615611
2014-08-20,7022798,7511.0139037433155,935,934,935,7519.055674518201,7041.0,934,934,7295.338625086618,7226.68606408122
2014-08-21,6616202,7076.151871657754,935,934,935,7083.728051391863,6747.0,934,934,7481.235925951509,7280.78902444199
2014-08-22,6638319,7099.8064171123,935,931,935,7130.310418904404,6829.0,931,931,7644.0656798910495,7324.708811153665
2014-08-23,4958030,5302.705882352941,935,930,0,5331.215053763441,4941.5,930,930,7637.614297238106,7327.622314876766
2014-08-24,248837,266.13582887700534,935,31,0,8027.0,6211.0,31,31,7605.489873274972,7332.459872480452
2014-08-25,5750763,6150.548663101605,935,931,0,6176.974221267455,5726.0,931,931,7072.962024187147,7225.581093901352
2014-08-26,5056366,5407.87807486631,935,931,0,5431.112781954887,5044.0,931,931,6671.342314542892,7138.608560527099
2014-08-27,5167298,5526.52192513369,935,930,0,5556.23440860215,5176.0,930,930,6390.9392765548855,7050.538560312606
2014-08-28,5355611,5727.926203208556,935,930,0,5758.721505376344,5373.5,930,930,6201.652627124097,6938.052193185111
2014-08-29,6562758,7018.992513368984,935,928,0,7071.9375,6632.5,928,928,6193.313638709182,6901.50738746776
2014-08-30,5643050,6035.347593582887,935,928,0,6080.872844827586,5664.5,928,928,6300.407608861204,6915.568105255133
2014-08-31,274884,293.99358288770054,935,31,0,8867.225806451614,6489.0,31,31,6420.43986692572,6917.671791891079
2014-09-01,9737203,10414.120855614974,935,928,935,10492.675646551725,9982.0,928,928,7036.968641966329,6945.1251833145225
2014-09-02,7854744,8400.795721925133,935,929,935,8455.052744886976,7973.0,929,928,7468.960065242342,6958.52816301389
2014-09-03,7170145,7668.604278074867,935,929,935,7718.132400430571,7275.0,929,928,7777.802635503545,6977.063126119395
2014-09-04,6799830,7272.545454545455,935,928,935,7327.4030172413795,6989.5,928,927,8001.899994341407,6979.226507943007
2014-09-05,6908744,7389.031016042781,935,930,935,7428.756989247312,7087.5,930,929,8052.874207091023,6992.975101993218
2014-09-06,5010762,5359.103743315508,935,930,0,5387.916129032258,5060.5,930,930,7953.880390548833,6996.343642354078
2014-09-07,228115,243.97326203208556,935,31,0,7358.548387096775,5887.0,31,31,7738.355044926714,6971.538342814908
2014-09-08,5655302,6048.451336898395,935,930,0,6080.969892473118,5740.0,930,930,7108.111365772626,6964.749141684813
2014-09-09,5259862,5625.520855614974,935,929,0,5661.853606027987,5306.0,929,929,6709.0829173642,6964.776871528026
2014-09-10,5220667,5583.601069518717,935,931,0,5607.590762620838,5270.0,931,930,6407.576969105668,6967.914376562679
2014-09-11,5288519,5656.170053475936,935,932,0,5674.37660944206,5344.5,932,930,6171.43033942005,6964.054721709266
2014-09-12,5479788,5860.735828877006,935,932,0,5879.600858369099,5541.0,932,932,5950.122320723162,6960.093961603604
2014-09-13,5134569,5491.517647058824,935,932,0,5509.194206008584,5174.5,932,932,5967.447760291208,6964.837514234838
2014-09-14,243543,260.4737967914439,935,31,0,7856.225806451613,5830.0,31,31,6038.544534484757,6950.70732990304
2014-09-15,8724338,9330.842780748662,935,932,935,9360.877682403434,8917.5,932,932,6507.1027901890875,6931.286205528798
2014-09-16,7191134,7691.052406417112,935,932,935,7715.809012875537,7273.5,932,932,6800.524991167309,6912.477572079186
2014-09-17,6513743,6966.570053475936,935,932,935,6988.994635193133,6600.0,932,932,6997.86840153478,6893.546820674719
2014-09-18,6397477,6842.221390374331,935,932,935,6864.245708154506,6538.5,932,932,7167.849701350844,6885.708165559098
2014-09-19,6550530,7005.914438502674,935,932,935,7028.465665236052,6707.5,932,932,7331.9732451889795,6882.070852928087
2014-09-20,4915671,5257.402139037433,935,933,0,5268.672025723473,4923.0,933,933,7297.612933719678,6879.837173355231
2014-09-21,242302,259.1465240641711,935,31,0,7816.193548387097,5510.0,31,31,7291.894039710462,6872.308371511914
2014-09-22,5277645,5644.540106951872,935,934,0,5650.583511777302,5334.5,934,933,6761.8520153353,6853.508703315835
2014-09-23,4977122,5323.1251336898395,935,933,0,5334.5359056806,4944.0,933,933,6421.67014287888,6850.0595291631835
2014-09-24,4805992,5140.098395721925,935,934,0,5145.6017130620985,4808.0,934,934,6158.328296860162,6835.394075751038
2014-09-25,4969583,5315.062032085561,935,934,0,5320.752676659529,5009.0,934,934,5937.829292360878,6819.752331868295
2014-09-26,5320736,5690.626737967915,935,934,0,5696.719486081371,5422.5,934,934,5747.579838195924,6770.637402799772
2014-09-27,4975386,5321.268449197861,935,934,0,5326.96573875803,4965.5,934,934,5755.9075114865755,6743.712149011574
2014-09-28,220642,235.9807486631016,935,32,0,6895.0625,4846.5,32,32,5624.31736171699,6673.27774520973
2014-09-29,8548286,9142.551871657754,935,934,935,9152.340471092077,8662.0,934,934,6124.568355904815,6625.408631800457
2014-09-30,8893788,9512.072727272727,935,934,935,9522.256959314775,9002.5,934,934,6722.814220709697,6663.523068030022
2014-10-01,7702334,8237.790374331551,935,935,935,8237.790374331551,7858.0,935,934,7164.555458033904,6682.082281383628
2014-10-02,8155792,8722.772192513368,935,934,935,8732.111349036402,8322.5,934,934,7651.8924112306,6732.250436090593
2014-10-03,307988,329.3989304812834,935,39,935,7897.128205128205,4548.0,39,39,7966.236513951577,6748.97797951491
2014-10-04,6426083,6872.816042780749,935,934,0,6880.174518201285,6505.0,934,934,8188.123482443471,6802.272921985234
2014-10-05,225796,241.49304812834225,935,30,0,7526.533333333334,5167.5,30,30,8278.333601491091,6808.272384350824
2014-10-06,9028634,9656.293048128342,935,935,935,9656.293048128342,9335.0,935,935,8350.326826781984,6935.962497052797
2014-10-07,7332784,7842.549732620321,935,935,935,7842.549732620321,7528.0,935,935,8110.3686515399195,7013.844501573952
2014-10-08,6869767,7347.344385026738,935,934,935,7355.210920770878,7019.0,934,934,7984.2858724598245,7076.2595072221675
2014-10-09,6816808,7290.703743315508,935,935,935,7290.703743315508,6929.0,935,935,7778.370500213982,7133.985476289076
2014-10-10,7047404,7537.330481283422,935,935,935,7537.330481283422,7158.0,935,935,7726.970825379014,7193.190105678875
2014-10-11,5190193,5551.008556149733,935,935,0,5551.008556149733,5208.0,935,935,7537.089973657363,7194.683475326771
2014-10-12,240423,257.1368983957219,935,30,0,8014.1,6612.5,30,30,7606.742354609743,7200.321839382072
2014-10-13,5445980,5824.577540106952,935,935,0,5824.577540106952,5426.0,935,935,7059.354424892403,7074.0254057286265
2014-10-14,5213744,5576.19679144385,935,935,0,5576.19679144385,5159.0,935,935,6735.5897190100495,6997.610683534636
2014-10-15,5110401,5465.669518716578,935,935,0,5465.669518716578,5101.0,935,935,6465.655233002291,6943.206215089044
2014-10-16,5179446,5539.514438502674,935,935,0,5539.514438502674,5224.0,935,935,6215.4853323147445,6895.894384030052
2014-10-17,5449686,5828.541176470589,935,935,0,5828.541176470589,5458.0,935,935,5971.37257448434,6853.039938002714
2014-10-18,4945733,5289.554010695188,935,935,0,5289.554010695188,4940.0,935,935,5934.021925133689,6853.785723180275
2014-10-19,204991,219.24171122994653,935,30,0,6833.033333333334,5024.0,30,30,5765.298115609881,6818.672858356927
2014-10-20,8078830,8640.459893048128,935,935,935,8640.459893048128,8220.0,935,935,6167.567023172905,6925.454157688027
2014-10-21,6677374,7141.576470588236,935,935,935,7141.576470588236,6801.0,935,935,6391.192691622104,6989.991320720443
2014-10-22,6129832,6555.970053475936,935,935,935,6555.970053475936,6225.0,935,935,6546.94991087344,7040.361618592366
2014-10-23,6463607,6912.948663101604,935,935,935,6912.948663101604,6534.0,935,935,6743.154800101859,7097.225760965296
2014-10-24,6523289,6976.779679144385,935,935,935,6976.779679144385,6637.0,935,935,6907.188871912401,7142.942196431833
2014-10-25,4894704,5234.977540106952,935,935,0,5234.977540106952,4949.0,935,935,6899.39223325694,7139.656903622866
2014-10-26,219359,234.6085561497326,935,30,0,7311.966666666666,5828.5,30,30,6967.811280875988,7154.546338146675
2014-10-27,5508341,5891.273796791444,935,935,0,5891.273796791444,5522.0,935,935,6575.070409982175,7038.079671207366
2014-10-28,5163755,5522.732620320856,935,934,0,5528.645610278372,5183.0,934,934,6344.651715652194,6895.450694456066
2014-10-29,5285015,5652.422459893048,935,935,0,5652.422459893048,5281.0,935,935,6215.573487997496,6803.116126083264
2014-10-30,6271893,6707.906951871658,935,935,0,6707.906951871658,6355.0,935,935,6186.281814964646,6730.823111898807
2014-10-31,6106412,6530.92192513369,935,772,0,7909.860103626943,7439.5,772,772,6319.579018462156,6731.277822559477
2014-11-01,3522395,3767.2673796791446,935,542,0,6498.883763837638,6157.0,542,542,6500.137050423681,6717.660295617919
2014-11-02,213741,228.6,935,17,0,12573.0,13127.0,17,17,7251.713240899871,6897.891247998871
2014-11-03,9953793,10645.767914438502,935,935,935,10645.767914438502,10109.0,935,935,7930.926686278022,6933.229636081377
2014-11-04,8181287,8750.039572192514,935,935,935,8750.039572192514,8393.0,935,935,8391.125823694329,6965.639987494668
2014-11-05,7493001,8013.904812834225,935,935,935,8013.904812834225,7683.0,935,935,8728.48044554307,6989.1647693540735
2014-11-06,7184058,7683.484491978609,935,935,935,7683.484491978609,7370.0,935,935,8867.84866555835,7003.1926532349
2014-11-07,7298281,7805.648128342246,935,935,935,7805.648128342246,7503.0,935,935,8852.961240517676,7012.775426344143
2014-11-08,5629423,6020.773262032086,935,935,0,6020.773262032086,5710.0,935,935,8784.659740259742,7029.552737268512
2014-11-09,177774,190.1326203208556,935,17,0,10457.29411764706,8658.0,17,17,8482.41604278075,7116.809670041622
2014-11-10,8095306,8658.08128342246,935,935,935,8658.08128342246,8285.0,935,935,8198.460809778457,7218.00623230289
2014-11-11,7083145,7575.556149732621,935,935,935,7575.556149732621,7124.0,935,935,8030.677463712758,7289.411923670347
2014-11-12,6686356,7151.182887700535,935,935,935,7151.182887700535,6776.0,935,935,7907.431474407946,7349.6088297054885
